SegmentId: 2400,XWATER2,0,335544320,16777216,0,6,20,4,0,0,0,3,10,2,3,10,2, 2320
SegmentId: 2400,XWATER3,0,335544320,16777216,0,6,20,4,0,0,0,3,10,2,3,10,2, 2320
SegmentId: 3178,HSTRENTH,0,603979776,16777216,0,6,10,2,0,0,0,3,5,1,3,5,1, 3098
SegmentId: 4710,TOBYMUG,0,637534208,16777216,0,10,13,16,0,0,0,5,6,15,5,7,1, 4630
SegmentId: 2112,XBONEKEY,0,335544320,16777216,0,6,25,4,0,0,0,3,25,1,3,0,3, 2032
SegmentId: 8632,FIRESWOR,0,1459617792,16777216,0,8,73,14,0,0,0,4,7,7,4,66,7, 8552
SegmentId: 2538,GSWORD,0,335544320,16777216,0,2,66,10,0,0,0,1,11,3,1,55,7, 2458
SegmentId: 5548,OGAX0000,0,1006632960,16777216,0,42,130,16,0,0,0,25,20,4,17,110,12, 5468
SegmentId: 4014,DRMSWRD1,0,536870912,16777216,0,4,81,6,0,0,0,2,14,3,2,67,3, 3934
SegmentId: 3012,DRMSWRD3,0,385875968,16777216,0,6,18,4,0,0,0,3,0,2,3,18,2, 2932
SegmentId: 3444,DRMBOW,0,536870912,16777216,0,3,116,7,0,0,0,2,58,6,1,58,1, 3364
SegmentId: 1658,DRMARRW,0,218103808,16777216,0,1,62,0,0,0,0,1,31,0,0,31,0, 1578
SegmentId: 1120,MKCRATE1,0,100663296,16777216,0,64,64,64,0,0,0,32,32,32,32,32,32, 1040
SegmentId: 894,ROPELINK,0,83886080,16777216,0,3,16,4,0,0,0,2,8,2,1,8,2, 814
SegmentId: 838,RAINDROP,0,100663296,16777216,0,0,48,20,0,0,0,0,48,20,0,0,0, 758
SegmentId: 1270,SHARKFIN,0,150994944,16777216,0,2,35,37,0,0,0,1,0,18,1,35,19, 1190
SegmentId: 5608,MEGAFISH,0,905969664,16777216,0,1649,1262,2677,0,0,0,824,668,953,825,594,1724, 5528
SegmentId: 3976,DOLPHIN,0,704643072,16777216,0,81,77,147,0,0,0,41,40,62,40,37,85, 3896
SegmentId: 13588,SHIPWRK2,0,2617245696,16777216,0,362,188,124,0,0,0,181,94,62,181,94,62, 13508
SegmentId: 10166,SHIPWRK1,0,1879048192,16777216,0,336,188,124,0,0,0,168,94,62,168,94,62, 10086
SegmentId: 1308,SKELVRT8,0,184549376,16777216,0,44,46,106,0,0,0,22,21,58,22,25,48, 1228
SegmentId: 2206,SKELVRT1,0,352321536,16777216,0,32,44,62,0,0,0,16,22,31,16,22,31, 2126
SegmentId: 2206,SKELVRT2,0,352321536,16777216,0,32,30,83,0,0,0,16,11,45,16,19,38, 2126
SegmentId: 1254,SKELVRT3,0,184549376,16777216,0,32,24,62,0,0,0,16,9,34,16,15,28, 1174
SegmentId: 1284,SKELVRT5,0,184549376,16777216,0,32,31,84,0,0,0,16,10,42,16,21,42, 1204
SegmentId: 2236,SKELVRT6,0,352321536,16777216,0,46,44,122,0,0,0,23,16,66,23,28,56, 2156
SegmentId: 1284,SKELVRT7,0,184549376,16777216,0,44,42,116,0,0,0,22,13,58,22,29,58, 1204
SegmentId: 1278,SKELVRT9,0,184549376,16777216,0,44,43,110,0,0,0,22,21,55,22,22,55, 1198
SegmentId: 2794,SKELVRX2,0,402653184,16777216,0,114,100,40,0,0,0,57,50,20,57,50,20, 2714
SegmentId: 6648,SKELVRX7,0,1191182336,16777216,0,146,166,22,0,0,0,73,83,11,73,83,11, 6568
SegmentId: 6588,SKELVRX6,0,1191182336,16777216,0,212,242,32,0,0,0,106,121,16,106,121,16, 6508
SegmentId: 6618,SKELVRX5,0,1191182336,16777216,0,262,306,40,0,0,0,131,153,20,131,153,20, 6538
SegmentId: 6566,SKELVRX3,0,1174405120,16777216,0,296,420,60,0,0,0,148,210,30,148,210,30, 6486
SegmentId: 6618,SKELVRX4,0,1191182336,16777216,0,340,458,50,0,0,0,170,229,25,170,229,25, 6538
SegmentId: 2394,SKELVRX1,0,335544320,16777216,0,92,46,30,0,0,0,46,23,15,46,23,15, 2314
SegmentId: 2626,RR_CHLID,0,301989888,16777216,0,42,13,64,0,0,0,42,0,32,0,13,32, 2546
SegmentId: 1758,RR_CHEST,0,234881024,16777216,0,42,24,64,0,0,0,21,12,32,21,12,32, 1678
SegmentId: 6658,PLANT002,0,1258291712,16777216,0,185,92,126,0,0,0,84,41,72,101,51,54, 6578
SegmentId: 4774,LH_WALL2,0,603979776,16777216,0,898,298,720,0,0,0,449,149,440,449,149,280, 4694
SegmentId: 12218,LH_BLD2,0,1979711488,16777216,0,704,656,540,0,0,0,352,328,302,352,328,238, 12138
SegmentId: 3268,XSTRENTH,0,603979776,16777216,0,12,20,4,0,0,0,6,10,2,6,10,2, 3188
SegmentId: 2442,XHEALTH,0,335544320,16777216,0,14,20,4,0,0,0,7,10,2,7,10,2, 2362
SegmentId: 2232,TV_BOTTL,0,335544320,16777216,0,12,27,10,0,0,0,6,16,5,6,11,5, 2152
SegmentId: 8684,ALCTAB01,0,1073741824,16777216,0,96,52,96,0,0,0,48,26,48,48,26,48, 8604
SegmentId: 6258,ALCHAIR1,0,939524096,16777216,0,72,32,38,0,0,0,36,16,19,36,16,19, 6178
SegmentId: 2950,LH_WALL3,0,402653184,16777216,0,964,128,146,0,0,0,482,64,73,482,64,73, 2870
SegmentId: 17546,LH_BLD3,0,2684354560,16777216,0,758,752,464,0,0,0,458,438,228,300,314,236, 17466
SegmentId: 7944,CAMPFIRE,0,1543503872,16777216,0,192,24,212,0,0,0,96,12,106,96,12,106, 7864
SegmentId: 22256,BOAT1,0,4194304000,16777216,0,1080,1630,3104,0,0,0,576,0,1552,504,1630,1552, 22176
SegmentId: 12830,SKELHEAD,0,2684354560,16777216,0,192,243,194,0,0,0,96,115,97,96,128,97, 12750
SegmentId: 4674,LH_WALL4,0,637534208,16777216,0,120,272,344,0,0,0,60,136,186,60,136,158, 4594
SegmentId: 15582,LH_BLD1,0,2499805184,16777216,0,398,592,464,0,0,0,149,266,203,249,326,261, 15502
SegmentId: 4114,PLANT001,0,603980288,16777216,0,164,82,149,0,0,0,73,0,75,91,82,74, 4034
SegmentId: 18920,LH_LEKI,0,2936012800,16777216,0,538,646,622,0,0,0,269,323,311,269,323,311, 18840
SegmentId: 3090,LH_WALL1,0,385875968,16777216,0,138,128,1016,0,0,0,69,64,508,69,64,508, 3010
SegmentId: 20550,LH_BLD4,0,2852126720,16777216,0,400,695,704,0,0,0,207,361,345,193,334,359, 20470
SegmentId: 7622,PALMTR01,0,1375731714,16777216,0,381,577,392,0,0,0,202,435,210,179,142,182, 7542
SegmentId: 7064,PALMTR02,0,1174405122,16777216,0,337,359,279,0,0,0,178,265,135,159,94,144, 6984
SegmentId: 9298,PLANT004,0,1509949440,16777216,0,314,421,258,0,0,0,184,211,140,130,210,118, 9218
SegmentId: 34334,LH_SHRIN,0,2466250752,16777217,0,352,464,432,0,0,0,177,180,261,175,284,171, 34254
SegmentId: 1120,LH_LEVR,0,100663296,16777216,0,4,32,4,0,0,0,2,2,2,2,30,2, 1040
SegmentId: 2118,LH_SHUT,0,335544320,16777216,0,21,54,108,0,0,0,21,54,54,0,0,54, 2038
SegmentId: 2440,LH_MIRR,2348810240,402653184,16777216,0,20,100,100,0,0,0,10,50,50,10,50,50, 2360
SegmentId: 5604,LH_MSTAN,0,788529152,16777216,0,40,169,114,0,0,0,20,112,57,20,57,57, 5524
SegmentId: 1730,LH_DOOR,0,167772160,16777216,0,126,186,16,0,0,0,0,93,16,126,93,0, 1650
SegmentId: 3922,LH_PYRE,0,704643072,16777216,0,180,72,180,0,0,0,90,36,90,90,36,90, 3842
SegmentId: 3936,LH_POLE,0,637534208,16777216,0,172,1312,164,0,0,0,86,656,82,86,656,82, 3856
SegmentId: 60710,LH_EXT1,0,2449473536,16777218,0,851,1882,851,0,0,0,365,941,365,486,941,486, 60630
SegmentId: 1120,LH_DOCKP,0,100663296,16777216,0,32,368,32,0,0,0,16,256,16,16,112,16, 1040
SegmentId: 2390,LH_DOCK,0,318767104,16777216,0,1088,64,1152,0,0,0,544,32,576,544,32,576, 2310
SegmentId: 1706,DR_ARROW,0,218103808,16777216,0,30,296,24,0,0,0,15,148,12,15,148,12, 1626
SegmentId: 74202,DR_XBOW,0,536870912,16777219,0,622,270,398,0,0,0,311,135,199,311,135,199, 74122
SegmentId: 6282,DRWALL4,0,838860800,16777216,0,1232,256,754,0,0,0,527,128,377,705,128,377, 6202
SegmentId: 4922,DRWALL3,0,721420288,16777216,0,1112,256,224,0,0,0,556,128,112,556,128,112, 4842
SegmentId: 1072,DR_EXRB3,0,100663296,16777216,0,224,154,96,0,0,0,112,77,48,112,77,48, 992
SegmentId: 1816,DR_EXPLC,0,201326592,16777216,0,72,288,72,0,0,0,36,144,36,36,144,36, 1736
SegmentId: 3678,DR_EXPLB,0,587202560,16777216,0,152,96,152,0,0,0,76,48,76,76,48,76, 3598
SegmentId: 1194,DRWALLR1,0,134217728,16777216,0,192,36,96,0,0,0,96,18,48,96,18,48, 1114
SegmentId: 3880,PLANT000,0,603980288,16777216,0,227,129,217,0,0,0,117,0,112,110,129,105, 3800
SegmentId: 10078,PLANT003,0,1711276032,16777216,0,117,215,124,0,0,0,59,108,62,58,107,62, 9998
SegmentId: 2158,CAMPW2,0,251658240,16777216,0,32,58,58,0,0,0,14,29,29,18,29,29, 2078
SegmentId: 1042,CAMPW5,0,100663296,16777216,0,12,8,6,0,0,0,6,4,3,6,4,3, 962
SegmentId: 3026,DRWALL5,0,419430400,16777216,0,256,256,1088,0,0,0,128,128,544,128,128,544, 2946
SegmentId: 1410,DR_EDRA2,0,134217728,16777216,0,149,292,31,0,0,0,0,146,31,149,146,0, 1330
SegmentId: 1410,DR_EDRA1,0,134217728,16777216,0,149,292,32,0,0,0,149,146,32,0,146,0, 1330
SegmentId: 1072,DR_EXRB4,0,100663296,16777216,0,224,154,224,0,0,0,112,77,112,112,77,112, 992
SegmentId: 3354,DR_EXPLA,0,536870912,16777216,0,152,378,152,0,0,0,76,189,76,76,189,76, 3274
SegmentId: 4566,DR_EXFNT,0,687865856,16777216,0,506,68,506,0,0,0,253,34,253,253,34,253, 4486
SegmentId: 1120,DR_SIGN,0,100663296,16777216,0,4,40,32,0,0,0,2,20,16,2,20,16, 1040
SegmentId: 3416,DR_SWOR1,0,419430400,16777216,0,8,312,48,0,0,0,4,156,24,4,156,24, 3336
SegmentId: 4882,DR_RTARO,0,956301312,16777216,0,34,152,67,0,0,0,16,142,24,18,10,43, 4802
SegmentId: 4952,DR_LFARO,0,973078528,16777216,0,34,79,137,0,0,0,18,67,4,16,12,133, 4872
SegmentId: 27682,DR_STATU,0,1191182336,16777217,0,143,387,76,0,0,0,73,186,34,70,201,42, 27602
SegmentId: 6478,DRWALL2,0,1006632960,16777216,0,736,320,1040,0,0,0,345,0,597,391,320,443, 6398
SegmentId: 6166,CAMPW6,0,905969664,16777216,0,296,56,167,0,0,0,148,28,84,148,28,83, 6086
SegmentId: 1224,DRWALLR2,0,134217728,16777216,0,136,28,96,0,0,0,68,14,48,68,14,48, 1144
SegmentId: 2330,DRWALL6,0,268435456,16777216,0,408,256,576,0,0,0,204,128,288,204,128,288, 2250
SegmentId: 1416,DR_XDOO2,0,134217728,16777216,0,122,250,32,0,0,0,0,125,32,122,125,0, 1336
SegmentId: 10090,DR_EXEN1,0,1459617792,16777216,0,1024,1088,660,0,0,0,512,544,330,512,544,330, 10010
SegmentId: 2382,DRWALL1,0,335544320,16777216,0,148,320,332,0,0,0,100,0,176,48,320,156, 2302
SegmentId: 8880,DR_EXTW2,0,1493172224,16777216,0,602,2008,604,0,0,0,301,1004,303,301,1004,301, 8800
SegmentId: 19410,DR_EXT1,0,3154116608,16777216,0,4088,3312,3864,0,0,0,2040,622,1912,2048,2690,1952, 19330
SegmentId: 7526,DR_EXHS1,0,1174405120,16777216,0,520,1012,1372,0,0,0,260,506,686,260,506,686, 7446
SegmentId: 21214,DR_EXHS2,0,3120562176,16777216,0,3454,1764,1280,0,0,0,1727,890,640,1727,874,640, 21134
SegmentId: 11084,DR_EXTW1,0,1879048192,16777216,0,838,2543,836,0,0,0,420,1567,418,418,976,418, 11004
SegmentId: 3062,SHRINE04,0,419430400,16777216,0,256,24,256,0,0,0,128,12,128,128,12,128, 2982
SegmentId: 51638,ARKAY,0,1644167168,16777218,0,740,970,476,0,0,0,370,485,247,370,485,229, 51558
SegmentId: 2752,OB_EXT03,0,301989888,16777216,0,632,248,512,0,0,0,439,216,256,193,32,256, 2672
SegmentId: 1166,DR_FIT16,0,117440512,16777216,0,52,244,45,0,0,0,26,122,19,26,122,26, 1086
SegmentId: 1072,DR_EXRB2,0,100663296,16777216,0,96,416,160,0,0,0,48,208,80,48,208,80, 992
SegmentId: 1190,DR_EXRB1,0,117440512,16777216,0,96,548,256,0,0,0,48,274,128,48,274,128, 1110
SegmentId: 8560,OB_EXT06,0,1358954496,16777216,0,220,220,351,0,0,0,112,110,49,108,110,302, 8480
SegmentId: 3240,OB_EXT07,0,536870912,16777216,0,174,192,119,0,0,0,87,96,28,87,96,91, 3160
SegmentId: 8832,OB_EXT09,0,1241513984,16777216,0,60,310,316,0,0,0,30,155,158,30,155,158, 8752
SegmentId: 5068,OB_EXT05,0,754974720,16777216,0,256,256,192,0,0,0,128,128,38,128,128,154, 4988
SegmentId: 4930,OB_EXT04,0,805306368,16777216,0,346,346,237,0,0,0,173,173,87,173,173,150, 4850
SegmentId: 14096,OB_EXT11,0,2684354560,16777216,0,2024,980,1046,0,0,0,1012,490,523,1012,490,523, 14016
SegmentId: 17002,OB_EXT01,0,2315255808,16777216,0,1916,800,1896,0,0,0,958,400,948,958,400,948, 16922
SegmentId: 3914,OB_EXT10,0,570425344,16777216,0,1522,768,1896,0,0,0,761,384,948,761,384,948, 3834
SegmentId: 8832,OB_EXT08,0,1241513984,16777216,0,340,60,346,0,0,0,170,30,173,170,30,173, 8752
SegmentId: 20924,OB_EXT00,0,3590324224,16777216,0,2024,980,2062,0,0,0,1012,416,1016,1012,564,1046, 20844
SegmentId: 15942,OB_EXT02,0,2499805184,16777216,0,960,765,1190,0,0,0,480,188,480,480,577,710, 15862
SegmentId: 10396,OB_EXT12,0,1862270976,16777216,0,2024,980,1016,0,0,0,1012,490,508,1012,490,508, 10316
SegmentId: 11208,DR_FIT15,0,1744830464,16777216,0,84,72,3452,0,0,0,42,36,1726,42,36,1726, 11128
SegmentId: 38650,DRBRIDA1,0,1241513984,16777217,0,640,3083,3668,0,0,0,320,1492,1831,320,1591,1837, 38570
SegmentId: 37716,DRBRIDA2,0,1174405120,16777217,0,640,3083,3668,0,0,0,320,1492,1831,320,1591,1837, 37636
SegmentId: 4996,DR_FIT13,0,855638016,16777216,0,829,202,88,0,0,0,421,101,49,408,101,39, 4916
SegmentId: 3198,DR_FIT14,0,486539264,16777216,0,46,205,88,0,0,0,23,104,46,23,101,42, 3118
SegmentId: 1568,RDSIGN2B,0,167772160,16777216,0,80,16,4,0,0,0,42,6,2,38,10,2, 1488
SegmentId: 1568,RDSIGN1B,0,167772160,16777216,0,80,16,4,0,0,0,38,6,2,42,10,2, 1488
SegmentId: 1224,RDPOST,0,134217728,16777216,0,14,192,12,0,0,0,7,59,6,7,133,6, 1144
SegmentId: 7308,WHEEL,0,1191182336,16777216,0,48,48,10,0,0,0,24,24,5,24,24,5, 7228
SegmentId: 3646,DR_EXPP,0,553648128,16777216,0,54,88,74,0,0,0,27,44,37,27,44,37, 3566
SegmentId: 8090,DR_FIT09,0,1325400064,16777216,0,160,508,164,0,0,0,80,254,82,80,254,82, 8010
SegmentId: 3240,DR_FIT12,0,536870912,16777216,0,84,72,112,0,0,0,42,36,56,42,36,56, 3160
SegmentId: 2872,DR_FIT11,0,402653184,16777216,0,52,46,248,0,0,0,26,23,124,26,23,124, 2792
SegmentId: 6668,DR_FIT10,0,1073741824,16777216,0,135,536,177,0,0,0,65,268,90,70,268,87, 6588
SegmentId: 2104,DR_FLWR9,0,201326592,16777216,0,448,24,221,0,0,0,224,24,221,224,0,0, 2024
SegmentId: 28666,DR_EXT2B,0,134217728,16777217,0,3824,2072,2424,0,0,0,1912,1036,1275,1912,1036,1149, 28586
SegmentId: 3058,DR_EXST1,0,402653184,16777216,0,1024,240,384,0,0,0,512,120,192,512,120,192, 2978
SegmentId: 6936,DR_FIT08,0,1140850688,16777216,0,136,504,176,0,0,0,68,252,88,68,252,88, 6856
SegmentId: 1786,DR_EXPLF,0,201326592,16777216,0,72,130,72,0,0,0,36,65,36,36,65,36, 1706
SegmentId: 3682,DR_FLWR5,0,503316480,16777216,0,122,512,106,0,0,0,61,232,53,61,280,53, 3602
SegmentId: 3832,DR_FLWR3,0,402653184,16777216,0,320,24,122,0,0,0,256,12,61,64,12,61, 3752
SegmentId: 5240,DR_FLWR2,0,671088640,16777216,0,448,24,217,0,0,0,224,24,217,224,0,0, 5160
SegmentId: 5240,DR_FLWR1,0,671088640,16777216,0,448,24,217,0,0,0,224,24,0,224,0,217, 5160
SegmentId: 2412,DR_FLWR6,0,285212672,16777216,0,56,448,22,0,0,0,28,331,11,28,117,11, 2332
SegmentId: 12556,DR_FIT05,0,2214592512,16777216,0,476,100,707,0,0,0,115,49,113,361,51,594, 12476
SegmentId: 13490,DR_FIT06,0,2332033024,16777216,0,476,100,707,0,0,0,361,49,112,115,51,595, 13410
SegmentId: 59406,DR_EXT2C,0,1409286144,16777218,0,2848,2200,2816,0,0,0,1062,1100,1412,1786,1100,1404, 59326
SegmentId: 3354,DR_EXPLE,0,536870912,16777216,0,152,249,152,0,0,0,76,128,76,76,121,76, 3274
SegmentId: 8208,PALMTR03,0,1644167170,16777216,0,499,417,391,0,0,0,183,311,213,316,106,178, 8128
SegmentId: 29814,BOAT2UP,0,1073741824,16777217,0,1344,1767,2018,0,0,0,656,0,1009,688,1767,1009, 29734
SegmentId: 33906,DR_EXT2A,0,1174405120,16777217,0,2168,2200,3064,0,0,0,1168,1100,1528,1000,1100,1536, 33826
SegmentId: 3182,DR_EXST2,0,419430400,16777216,0,256,240,384,0,0,0,128,120,192,128,120,192, 3102
SegmentId: 3354,DR_EXPLD,0,536870912,16777216,0,152,186,152,0,0,0,76,93,76,76,93,76, 3274
SegmentId: 1362,DR_EXPAD,0,134217728,16777216,0,220,32,264,0,0,0,110,16,132,110,16,132, 1282
SegmentId: 2366,DR_EXMC,0,318767104,16777216,0,282,230,326,0,0,0,141,115,163,141,115,163, 2286
SegmentId: 4418,DR_EXMB,0,721420288,16777216,0,338,160,104,0,0,0,169,80,52,169,80,52, 4338
SegmentId: 13092,DR_EXMA,0,2197815296,16777216,0,959,400,269,0,0,0,476,200,133,483,200,136, 13012
SegmentId: 3656,DR_FLWR8,0,369098752,16777216,0,448,24,442,0,0,0,224,12,221,224,12,221, 3576
SegmentId: 14694,DR_FIT03,0,2650800128,16777216,0,476,100,707,0,0,0,115,50,113,361,50,594, 14614
SegmentId: 12456,DR_FIT01,0,2197815296,16777216,0,406,100,710,0,0,0,361,49,115,45,51,595, 12376
SegmentId: 12618,DR_FIT04,0,2248146944,16777216,0,406,100,707,0,0,0,45,49,113,361,51,594, 12538
SegmentId: 13482,DR_FIT02,0,2399141888,16777216,0,476,100,707,0,0,0,361,49,113,115,51,594, 13402
SegmentId: 3062,SHRINE03,0,419430400,16777216,0,256,24,256,0,0,0,128,12,128,128,12,128, 2982
SegmentId: 5542,SH_PILA,0,1006632960,16777216,0,80,296,80,0,0,0,40,148,40,40,148,40, 5462
SegmentId: 9166,SH_TOP1,0,1308622848,16777216,0,652,32,652,0,0,0,326,16,326,326,16,326, 9086
SegmentId: 4286,SH_PILC,0,771751936,16777216,0,42,42,138,0,0,0,21,21,69,21,21,69, 4206
SegmentId: 37176,HUNDING,0,2483027968,16777217,0,744,2672,1870,0,0,0,372,1336,938,372,1336,932, 37096
SegmentId: 1120,GANGWAY,0,100663296,16777216,0,256,4,118,0,0,0,128,2,59,128,2,59, 1040
SegmentId: 2810,BARREL,0,469762304,16777216,0,63,63,55,0,0,0,31,31,27,32,32,28, 2730
SegmentId: 966,HBDOCK07,0,83886080,16777216,0,64,256,64,0,0,0,32,128,32,32,128,32, 886
SegmentId: 2874,PYRE1,0,385875968,16777216,0,226,452,52,0,0,0,113,226,26,113,226,26, 2794
SegmentId: 6476,PYRE2,0,1023410176,16777216,0,384,151,384,0,0,0,190,111,191,194,40,193, 6396
SegmentId: 2182,TWNGATE7,0,251658240,16777216,0,384,512,256,0,0,0,192,256,128,192,256,128, 2102
SegmentId: 3722,TWNGATE6,0,520093696,16777216,0,256,1344,256,0,0,0,128,672,128,128,672,128, 3642
SegmentId: 842,TWNGATE2,0,67108864,16777216,0,256,512,256,0,0,0,128,256,128,128,256,128, 762
SegmentId: 842,TWNGATE9,0,67108864,16777216,0,256,512,256,0,0,0,128,256,128,128,256,128, 762
SegmentId: 10768,TWNGATE8,0,1509949440,16777216,0,1024,1344,320,0,0,0,512,672,160,512,672,160, 10688
SegmentId: 6306,PALMTR04,0,1241513986,16777216,0,320,629,391,0,0,0,151,523,210,169,106,181, 6226
SegmentId: 13956,TSBLG02,0,1996488704,16777216,0,680,1024,458,0,0,0,340,512,229,340,512,229, 13876
SegmentId: 21072,DR_EXT2D,0,3556769792,16777216,0,4336,2326,2424,0,0,0,2168,1163,1208,2168,1163,1216, 20992
SegmentId: 2834,SH_TOP2,0,369098752,16777216,0,314,32,260,0,0,0,157,16,130,157,16,130, 2754
SegmentId: 4042,SH_PILB,0,754974720,16777216,0,80,158,80,0,0,0,40,79,40,40,79,40, 3962
SegmentId: 6868,HUNDWL01,0,956301312,16777216,0,272,1900,1902,0,0,0,136,950,951,136,950,951, 6788
SegmentId: 10378,BOAT3UP,0,1862270976,16777216,0,388,1018,1416,0,0,0,237,0,781,151,1018,635, 10298
SegmentId: 21978,BOAT4UP,0,4060086272,16777216,0,784,1198,1712,0,0,0,539,0,858,245,1198,854, 21898
SegmentId: 1120,HBDOCK05,0,100663296,16777216,0,512,64,1280,0,0,0,256,32,640,256,32,640, 1040
SegmentId: 4892,HBDOCK08,0,721420288,16777216,0,512,245,260,0,0,0,256,144,117,256,101,143, 4812
SegmentId: 966,HBDOCK06,0,83886080,16777216,0,64,384,64,0,0,0,32,320,32,32,64,32, 886
